PairID,Pred_Score
ENG-train-1075,0.33
ENG-train-1076,0.22
ENG-train-1077,0.67
ENG-train-1078,0.13
ENG-train-1079,0.31
ENG-train-1080,0.33
ENG-train-1081,0.31
ENG-train-1082,0.86
ENG-train-1083,0.75
ENG-train-1084,0.67
ENG-train-1085,0.80
ENG-train-1086,0.40
ENG-train-1087,0.80
ENG-train-1088,0.80
ENG-train-1089,0.44
ENG-train-1090,0.50
ENG-train-1091,0.44
ENG-train-1092,1.00
ENG-train-1093,0.00
ENG-train-1094,0.33
ENG-train-1095,0.71
ENG-train-1096,0.40
ENG-train-1097,0.86
ENG-train-1098,0.57
ENG-train-1099,0.00
ENG-train-1100,0.57
ENG-train-1101,0.57
ENG-train-1102,0.20
ENG-train-1103,0.57
ENG-train-1104,0.36
ENG-train-1105,1.00
ENG-train-1106,0.12
ENG-train-1107,0.12
ENG-train-1108,0.67
ENG-train-1109,0.00
ENG-train-1110,0.86
ENG-train-1111,0.50
ENG-train-1112,0.84
ENG-train-1113,0.62
ENG-train-1114,0.62
ENG-train-1115,1.00
ENG-train-1116,0.29
ENG-train-1117,0.62
ENG-train-1118,0.75
ENG-train-1119,0.57
ENG-train-1120,0.60
ENG-train-1121,0.00
ENG-train-1122,0.40
ENG-train-1123,0.57
ENG-train-1124,0.25
ENG-train-1125,0.55
ENG-train-1126,1.00
ENG-train-1127,1.00
ENG-train-1128,1.00
ENG-train-1129,0.56
ENG-train-1130,0.31
ENG-train-1131,0.40
ENG-train-1132,0.00
ENG-train-1133,0.57
ENG-train-1134,0.33
ENG-train-1135,0.50
ENG-train-1136,1.00
ENG-train-1137,0.50
ENG-train-1138,0.44
ENG-train-1139,0.46
ENG-train-1140,0.20
ENG-train-1141,0.31
ENG-train-1142,0.29
ENG-train-1143,0.20
ENG-train-1144,0.20
ENG-train-1145,0.75
ENG-train-1146,1.00
ENG-train-1147,0.57
ENG-train-1148,0.67
ENG-train-1149,0.33
ENG-train-1150,0.62
ENG-train-1151,0.50
ENG-train-1152,1.00
ENG-train-1153,0.29
ENG-train-1154,1.00
ENG-train-1155,1.00
ENG-train-1156,0.25
ENG-train-1157,0.67
ENG-train-1158,0.67
ENG-train-1159,0.00
ENG-train-1160,0.74
ENG-train-1161,0.00
ENG-train-1162,0.25
ENG-train-1163,0.40
ENG-train-1164,0.57
ENG-train-1165,0.40
ENG-train-1166,0.50
ENG-train-1167,0.18
ENG-train-1168,0.00
ENG-train-1169,0.44
ENG-train-1170,0.00
ENG-train-1171,0.00
ENG-train-1172,0.27
ENG-train-1173,0.00
ENG-train-1174,0.75
ENG-train-1175,0.86
ENG-train-1176,0.00
ENG-train-1177,0.40
ENG-train-1178,0.25
ENG-train-1179,0.55
ENG-train-1180,0.25
ENG-train-1181,0.80
ENG-train-1182,0.32
ENG-train-1183,0.55
ENG-train-1184,0.15
ENG-train-1185,0.22
ENG-train-1186,0.00
ENG-train-1187,0.57
ENG-train-1188,0.31
ENG-train-1189,0.67
ENG-train-1190,0.67
ENG-train-1191,0.00
ENG-train-1192,0.46
ENG-train-1193,0.75
ENG-train-1194,0.44
ENG-train-1195,0.25
ENG-train-1196,0.11
ENG-train-1197,0.86
ENG-train-1198,1.00
ENG-train-1199,0.33
ENG-train-1200,0.67
ENG-train-1201,0.50
ENG-train-1202,0.17
ENG-train-1203,0.57
ENG-train-1204,0.50
ENG-train-1205,0.12
ENG-train-1206,1.00
ENG-train-1207,0.77
ENG-train-1208,0.67
ENG-train-1209,0.50
ENG-train-1210,0.36
ENG-train-1211,0.00
ENG-train-1212,0.36
ENG-train-1213,0.13
ENG-train-1214,0.12
ENG-train-1215,0.80
ENG-train-1216,0.73
ENG-train-1217,0.50
ENG-train-1218,0.67
ENG-train-1219,0.67
ENG-train-1220,0.18
ENG-train-1221,0.31
ENG-train-1222,0.40
ENG-train-1223,0.00
ENG-train-1224,0.11
ENG-train-1225,0.57
ENG-train-1226,0.50
ENG-train-1227,0.33
ENG-train-1228,0.00
ENG-train-1229,0.80
ENG-train-1230,0.67
ENG-train-1231,0.44
ENG-train-1232,0.43
ENG-train-1233,0.80
ENG-train-1234,1.00
ENG-train-1235,0.57
ENG-train-1236,0.18
ENG-train-1237,0.31
ENG-train-1238,0.22
ENG-train-1239,0.20
ENG-train-1240,0.33
ENG-train-1241,0.44
ENG-train-1242,0.22
ENG-train-1243,0.00
ENG-train-1244,0.55
ENG-train-1245,0.20
ENG-train-1246,1.00
ENG-train-1247,0.67
ENG-train-1248,1.00
ENG-train-1249,0.15
ENG-train-1250,0.25
ENG-train-1251,0.33
ENG-train-1252,0.17
ENG-train-1253,0.73
ENG-train-1254,0.29
ENG-train-1255,1.00
ENG-train-1256,0.80
ENG-train-1257,0.33
ENG-train-1258,0.33
ENG-train-1259,0.73
ENG-train-1260,0.67
ENG-train-1261,0.40
ENG-train-1262,0.33
ENG-train-1263,0.86
ENG-train-1264,0.80
ENG-train-1265,0.29
ENG-train-1266,0.46
ENG-train-1267,0.12
ENG-train-1268,0.00
ENG-train-1269,0.40
ENG-train-1270,0.67
ENG-train-1271,0.00
ENG-train-1272,0.33
ENG-train-1273,1.00
ENG-train-1274,0.50
ENG-train-1275,0.33
ENG-train-1276,0.15
ENG-train-1277,0.18
ENG-train-1278,0.00
ENG-train-1279,0.15
ENG-train-1280,0.22
ENG-train-1281,0.44
ENG-train-1282,0.00
ENG-train-1283,0.36
ENG-train-1284,0.00
ENG-train-1285,0.00
ENG-train-1286,0.00
ENG-train-1287,0.43
ENG-train-1288,0.33
ENG-train-1289,0.40
ENG-train-1290,1.00
ENG-train-1291,0.67
ENG-train-1292,0.27
ENG-train-1293,0.22
ENG-train-1294,0.29
ENG-train-1295,0.27
ENG-train-1296,0.55
ENG-train-1297,0.13
ENG-train-1298,0.67
ENG-train-1299,0.22
ENG-train-1300,0.29
ENG-train-1301,0.50
ENG-train-1302,1.00
ENG-train-1303,0.60
ENG-train-1304,0.80
ENG-train-1305,0.40
ENG-train-1306,0.75
ENG-train-1307,0.46
ENG-train-1308,0.25
ENG-train-1309,0.00
ENG-train-1310,0.53
ENG-train-1311,1.00
ENG-train-1312,0.44
ENG-train-1313,0.92
ENG-train-1314,0.00
ENG-train-1315,0.40
ENG-train-1316,0.60
ENG-train-1317,0.00
ENG-train-1318,0.50
ENG-train-1319,0.29
ENG-train-1320,0.57
ENG-train-1321,0.80
ENG-train-1322,0.14
ENG-train-1323,0.18
ENG-train-1324,0.20
ENG-train-1325,0.46
ENG-train-1326,0.00
ENG-train-1327,0.50
ENG-train-1328,0.50
ENG-train-1329,0.47
ENG-train-1330,0.67
ENG-train-1331,0.44
ENG-train-1332,0.73
ENG-train-1333,0.55
ENG-train-1334,0.67
ENG-train-1335,0.60
ENG-train-1336,0.71
ENG-train-1337,0.00
ENG-train-1338,0.57
ENG-train-1339,0.33
ENG-train-1340,0.00
ENG-train-1341,0.43
ENG-train-1342,0.93
ENG-train-1343,0.40
ENG-train-1344,0.67
ENG-train-1345,0.22
ENG-train-1346,0.00
ENG-train-1347,0.00
ENG-train-1348,0.57
ENG-train-1349,0.33
ENG-train-1350,0.17
ENG-train-1351,0.91
ENG-train-1352,0.29
ENG-train-1353,0.33
ENG-train-1354,0.33
ENG-train-1355,0.33
ENG-train-1356,0.25
ENG-train-1357,0.50
ENG-train-1358,0.00
ENG-train-1359,0.00
ENG-train-1360,0.40
ENG-train-1361,0.00
ENG-train-1362,0.00
ENG-train-1363,1.00
ENG-train-1364,0.75
ENG-train-1365,0.00
ENG-train-1366,0.31
ENG-train-1367,0.55
ENG-train-1368,0.93
ENG-train-1369,0.57
ENG-train-1370,1.00
ENG-train-1371,0.00
ENG-train-1372,0.33
ENG-train-1373,0.29
ENG-train-1374,0.33
ENG-train-1375,0.10
ENG-train-1376,0.25
ENG-train-1377,1.00
ENG-train-1378,0.40
ENG-train-1379,0.00
ENG-train-1380,1.00
ENG-train-1381,1.00
ENG-train-1382,0.67
ENG-train-1383,0.67
ENG-train-1384,0.00
ENG-train-1385,0.33
ENG-train-1386,0.20
ENG-train-1387,0.12
ENG-train-1388,0.11
ENG-train-1389,0.86
ENG-train-1390,0.00
ENG-train-1391,0.22
ENG-train-1392,0.71
ENG-train-1393,0.00
ENG-train-1394,0.33
ENG-train-1395,0.67
ENG-train-1396,0.22
ENG-train-1397,0.00
ENG-train-1398,0.15
ENG-train-1399,0.00
ENG-train-1400,0.53
ENG-train-1401,0.40
ENG-train-1402,0.33
ENG-train-1403,0.36
ENG-train-1404,0.00
ENG-train-1405,1.00
ENG-train-1406,0.00
ENG-train-1407,0.57
ENG-train-1408,0.91
ENG-train-1409,0.33
ENG-train-1410,0.47
ENG-train-1411,0.89
ENG-train-1412,0.00
ENG-train-1413,0.14
ENG-train-1414,0.33
ENG-train-1415,0.00
ENG-train-1416,0.00
ENG-train-1417,0.30
ENG-train-1418,0.29
ENG-train-1419,0.55
ENG-train-1420,0.29
ENG-train-1421,0.80
ENG-train-1422,0.31
ENG-train-1423,0.57
ENG-train-1424,0.50
ENG-train-1425,0.38
ENG-train-1426,0.92
ENG-train-1427,0.60
ENG-train-1428,0.50
ENG-train-1429,0.25
ENG-train-1430,0.00
ENG-train-1431,0.20
ENG-train-1432,0.80
ENG-train-1433,0.17
ENG-train-1434,0.50
ENG-train-1435,0.25
ENG-train-1436,1.00
ENG-train-1437,0.57
ENG-train-1438,0.57
ENG-train-1439,1.00
ENG-train-1440,0.36
ENG-train-1441,0.14
ENG-train-1442,0.17
ENG-train-1443,0.67
ENG-train-1444,1.00
ENG-train-1445,0.80
ENG-train-1446,0.50
ENG-train-1447,1.00
ENG-train-1448,0.15
ENG-train-1449,0.55
ENG-train-1450,0.80
ENG-train-1451,0.75
ENG-train-1452,0.77
ENG-train-1453,0.00
ENG-train-1454,0.67
ENG-train-1455,1.00
ENG-train-1456,1.00
ENG-train-1457,0.60
ENG-train-1458,0.00
ENG-train-1459,0.80
ENG-train-1460,0.29
ENG-train-1461,0.77
ENG-train-1462,0.00
ENG-train-1463,0.67
ENG-train-1464,0.22
ENG-train-1465,0.50
ENG-train-1466,0.71
ENG-train-1467,0.25
ENG-train-1468,0.44
ENG-train-1469,0.25
ENG-train-1470,0.33
ENG-train-1471,0.40
ENG-train-1472,0.00
ENG-train-1473,0.20
ENG-train-1474,0.00
ENG-train-1475,0.12
ENG-train-1476,0.40
ENG-train-1477,0.80
ENG-train-1478,0.67
ENG-train-1479,0.00
ENG-train-1480,0.00
ENG-train-1481,0.10
ENG-train-1482,0.17
ENG-train-1483,0.60
ENG-train-1484,0.33
ENG-train-1485,0.57
ENG-train-1486,0.25
ENG-train-1487,0.40
ENG-train-1488,0.33
ENG-train-1489,0.00
ENG-train-1490,1.00
ENG-train-1491,0.33
ENG-train-1492,0.40
ENG-train-1493,0.00
ENG-train-1494,0.00
ENG-train-1495,0.22
ENG-train-1496,0.44
ENG-train-1497,0.25
ENG-train-1498,0.00
ENG-train-1499,0.50
ENG-train-1500,0.15
ENG-train-1501,0.00
ENG-train-1502,0.00
ENG-train-1503,0.33
ENG-train-1504,0.20
ENG-train-1505,0.00
ENG-train-1506,0.50
ENG-train-1507,0.00
ENG-train-1508,0.00
ENG-train-1509,1.00
ENG-train-1510,0.29
ENG-train-1511,1.00
ENG-train-1512,1.00
ENG-train-1513,0.24
ENG-train-1514,0.27
ENG-train-1515,0.00
ENG-train-1516,0.25
ENG-train-1517,0.57
ENG-train-1518,0.25
ENG-train-1519,0.36
ENG-train-1520,0.50
ENG-train-1521,1.00
ENG-train-1522,0.00
ENG-train-1523,0.25
ENG-train-1524,0.00
ENG-train-1525,0.75
ENG-train-1526,0.67
ENG-train-1527,0.46
ENG-train-1528,0.20
ENG-train-1529,0.00
ENG-train-1530,0.33
ENG-train-1531,0.18
ENG-train-1532,0.44
ENG-train-1533,0.33
ENG-train-1534,0.75
ENG-train-1535,1.00
ENG-train-1536,1.00
ENG-train-1537,0.44
ENG-train-1538,0.00
ENG-train-1539,0.00
ENG-train-1540,0.27
ENG-train-1541,0.75
ENG-train-1542,0.00
ENG-train-1543,0.67
ENG-train-1544,0.24
ENG-train-1545,0.00
ENG-train-1546,0.50
ENG-train-1547,0.11
ENG-train-1548,1.00
ENG-train-1549,0.00
ENG-train-1550,0.75
ENG-train-1551,0.50
ENG-train-1552,0.67
ENG-train-1553,0.00
ENG-train-1554,1.00
ENG-train-1555,0.22
ENG-train-1556,0.10
ENG-train-1557,0.50
ENG-train-1558,0.80
ENG-train-1559,0.67
ENG-train-1560,0.00
ENG-train-1561,0.18
ENG-train-1562,0.44
ENG-train-1563,0.86
ENG-train-1564,0.00
ENG-train-1565,0.75
ENG-train-1566,0.44
ENG-train-1567,0.91
ENG-train-1568,0.00
ENG-train-1569,0.57
ENG-train-1570,0.29
ENG-train-1571,0.60
ENG-train-1572,0.40
ENG-train-1573,0.44
ENG-train-1574,0.33
ENG-train-1575,0.00
ENG-train-1576,1.00
ENG-train-1577,0.31
ENG-train-1578,0.67
ENG-train-1579,0.25
ENG-train-1580,0.67
ENG-train-1581,0.33
ENG-train-1582,0.50
ENG-train-1583,0.22
ENG-train-1584,0.20
ENG-train-1585,0.12
ENG-train-1586,0.00
ENG-train-1587,0.40
ENG-train-1588,0.00
ENG-train-1589,0.00
ENG-train-1590,0.25
ENG-train-1591,0.67
ENG-train-1592,0.15
ENG-train-1593,1.00
ENG-train-1594,0.75
ENG-train-1595,0.13
ENG-train-1596,0.67
ENG-train-1597,0.22
ENG-train-1598,1.00
ENG-train-1599,0.44
ENG-train-1600,0.32
ENG-train-1601,0.29
ENG-train-1602,0.44
ENG-train-1603,0.22
ENG-train-1604,0.67
ENG-train-1605,0.00
ENG-train-1606,0.18
ENG-train-1607,0.00
ENG-train-1608,0.18
ENG-train-1609,0.00
ENG-train-1610,0.46
ENG-train-1611,0.00
ENG-train-1612,0.00
ENG-train-1613,0.29
ENG-train-1614,0.07
ENG-train-1615,0.00
ENG-train-1616,0.15
ENG-train-1617,1.00
ENG-train-1618,0.67
ENG-train-1619,0.00
ENG-train-1620,1.00
ENG-train-1621,0.00
ENG-train-1622,0.22
ENG-train-1623,0.14
ENG-train-1624,0.67
ENG-train-1625,0.13
ENG-train-1626,0.25
ENG-train-1627,0.73
ENG-train-1628,0.60
ENG-train-1629,0.40
ENG-train-1630,0.60
ENG-train-1631,0.80
ENG-train-1632,0.00
ENG-train-1633,0.15
ENG-train-1634,0.00
ENG-train-1635,0.75
ENG-train-1636,0.50
ENG-train-1637,0.22
ENG-train-1638,0.22
ENG-train-1639,0.59
ENG-train-1640,1.00
ENG-train-1641,0.40
ENG-train-1642,0.25
ENG-train-1643,0.00
ENG-train-1644,0.89
ENG-train-1645,0.43
ENG-train-1646,1.00
ENG-train-1647,0.22
ENG-train-1648,0.33
ENG-train-1649,0.00
ENG-train-1650,0.57
ENG-train-1651,0.53
ENG-train-1652,0.00
ENG-train-1653,0.20
ENG-train-1654,0.40
ENG-train-1655,0.36
ENG-train-1656,0.40
ENG-train-1657,0.25
ENG-train-1658,0.12
ENG-train-1659,0.80
ENG-train-1660,0.60
ENG-train-1661,0.09
ENG-train-1662,0.50
ENG-train-1663,0.00
ENG-train-1664,0.86
ENG-train-1665,0.50
ENG-train-1666,0.25
ENG-train-1667,0.60
ENG-train-1668,0.25
ENG-train-1669,0.40
ENG-train-1670,0.00
ENG-train-1671,0.31
ENG-train-1672,0.00
ENG-train-1673,0.80
ENG-train-1674,0.67
ENG-train-1675,0.60
ENG-train-1676,0.00
ENG-train-1677,0.25
ENG-train-1678,0.80
ENG-train-1679,0.29
ENG-train-1680,0.00
ENG-train-1681,1.00
ENG-train-1682,0.75
ENG-train-1683,0.67
ENG-train-1684,0.57
ENG-train-1685,0.93
ENG-train-1686,0.29
ENG-train-1687,0.22
ENG-train-1688,0.46
ENG-train-1689,0.12
ENG-train-1690,1.00
ENG-train-1691,1.00
ENG-train-1692,0.36
ENG-train-1693,0.62
ENG-train-1694,0.44
ENG-train-1695,0.35
ENG-train-1696,0.00
ENG-train-1697,0.00
ENG-train-1698,0.00
ENG-train-1699,0.00
ENG-train-1700,0.75
ENG-train-1701,0.00
ENG-train-1702,1.00
ENG-train-1703,0.00
ENG-train-1704,0.29
ENG-train-1705,0.67
ENG-train-1706,0.22
ENG-train-1707,0.22
ENG-train-1708,0.50
ENG-train-1709,0.50
ENG-train-1710,1.00
ENG-train-1711,0.43
ENG-train-1712,0.27
ENG-train-1713,0.67
ENG-train-1714,0.62
ENG-train-1715,0.31
ENG-train-1716,0.67
ENG-train-1717,0.00
ENG-train-1718,0.86
ENG-train-1719,0.33
ENG-train-1720,0.00
ENG-train-1721,0.20
ENG-train-1722,0.14
ENG-train-1723,0.50
ENG-train-1724,0.57
ENG-train-1725,0.00
ENG-train-1726,0.25
ENG-train-1727,0.25
ENG-train-1728,0.13
ENG-train-1729,1.00
ENG-train-1730,0.15
ENG-train-1731,0.20
ENG-train-1732,0.00
ENG-train-1733,0.40
ENG-train-1734,0.25
ENG-train-1735,0.12
ENG-train-1736,0.09
ENG-train-1737,0.33
ENG-train-1738,0.00
ENG-train-1739,0.00
ENG-train-1740,0.44
ENG-train-1741,0.43
ENG-train-1742,0.22
ENG-train-1743,0.67
ENG-train-1744,1.00
ENG-train-1745,0.50
ENG-train-1746,0.50
ENG-train-1747,0.40
ENG-train-1748,0.67
ENG-train-1749,0.91
ENG-train-1750,0.36
ENG-train-1751,0.22
ENG-train-1752,1.00
ENG-train-1753,1.00
ENG-train-1754,0.00
ENG-train-1755,0.77
ENG-train-1756,1.00
ENG-train-1757,0.33
ENG-train-1758,0.86
ENG-train-1759,0.50
ENG-train-1760,0.29
ENG-train-1761,0.20
ENG-train-1762,0.10
ENG-train-1763,0.33
ENG-train-1764,0.43
ENG-train-1765,0.29
ENG-train-1766,0.00
ENG-train-1767,0.29
ENG-train-1768,0.89
ENG-train-1769,0.55
ENG-train-1770,0.00
ENG-train-1771,0.31
ENG-train-1772,0.18
ENG-train-1773,0.67
ENG-train-1774,0.44
ENG-train-1775,0.40
ENG-train-1776,0.67
ENG-train-1777,0.22
ENG-train-1778,1.00
ENG-train-1779,0.00
ENG-train-1780,0.27
ENG-train-1781,0.29
ENG-train-1782,0.33
ENG-train-1783,0.43
ENG-train-1784,0.25
ENG-train-1785,0.75
ENG-train-1786,0.67
ENG-train-1787,0.36
ENG-train-1788,0.00
ENG-train-1789,0.12
ENG-train-1790,0.55
ENG-train-1791,0.00
ENG-train-1792,0.00
ENG-train-1793,0.11
ENG-train-1794,0.89
ENG-train-1795,0.46
ENG-train-1796,0.40
ENG-train-1797,0.57
ENG-train-1798,0.20
ENG-train-1799,0.42
ENG-train-1800,0.40
ENG-train-1801,0.27
ENG-train-1802,1.00
ENG-train-1803,0.40
ENG-train-1804,0.00
ENG-train-1805,0.40
ENG-train-1806,0.31
ENG-train-1807,0.00
ENG-train-1808,0.00
ENG-train-1809,0.25
ENG-train-1810,0.67
ENG-train-1811,0.00
ENG-train-1812,0.29
ENG-train-1813,0.00
ENG-train-1814,0.22
ENG-train-1815,0.80
ENG-train-1816,0.00
ENG-train-1817,0.67
ENG-train-1818,0.00
ENG-train-1819,0.15
ENG-train-1820,0.00
ENG-train-1821,0.53
ENG-train-1822,0.33
ENG-train-1823,0.27
ENG-train-1824,0.67
ENG-train-1825,0.00
ENG-train-1826,0.29
ENG-train-1827,0.00
ENG-train-1828,0.86
ENG-train-1829,0.36
ENG-train-1830,0.75
ENG-train-1831,0.25
ENG-train-1832,0.15
ENG-train-1833,0.00
ENG-train-1834,0.44
ENG-train-1835,0.67
ENG-train-1836,0.00
ENG-train-1837,0.22
ENG-train-1838,0.00
ENG-train-1839,0.18
ENG-train-1840,0.67
ENG-train-1841,0.11
ENG-train-1842,0.00
ENG-train-1843,0.57
ENG-train-1844,0.00
ENG-train-1845,1.00
ENG-train-1846,0.00
ENG-train-1847,0.00
ENG-train-1848,0.67
ENG-train-1849,0.33
ENG-train-1850,0.33
ENG-train-1851,0.40
ENG-train-1852,0.80
ENG-train-1853,0.40
ENG-train-1854,0.13
ENG-train-1855,0.27
ENG-train-1856,0.55
ENG-train-1857,0.86
ENG-train-1858,0.25
ENG-train-1859,0.80
ENG-train-1860,0.33
ENG-train-1861,0.86
ENG-train-1862,0.20
ENG-train-1863,0.00
ENG-train-1864,0.00
ENG-train-1865,0.24
ENG-train-1866,0.14
ENG-train-1867,0.13
ENG-train-1868,0.33
ENG-train-1869,0.55
ENG-train-1870,0.00
ENG-train-1871,0.00
ENG-train-1872,0.80
ENG-train-1873,0.40
ENG-train-1874,0.33
ENG-train-1875,0.00
ENG-train-1876,0.57
ENG-train-1877,0.80
ENG-train-1878,0.33
ENG-train-1879,0.13
ENG-train-1880,0.60
ENG-train-1881,1.00
ENG-train-1882,0.89
ENG-train-1883,0.00
ENG-train-1884,0.00
ENG-train-1885,0.22
ENG-train-1886,0.31
ENG-train-1887,0.18
ENG-train-1888,0.46
ENG-train-1889,0.25
ENG-train-1890,0.71
ENG-train-1891,0.22
ENG-train-1892,0.14
ENG-train-1893,0.00
ENG-train-1894,0.33
ENG-train-1895,0.67
ENG-train-1896,0.86
ENG-train-1897,0.00
ENG-train-1898,0.42
ENG-train-1899,0.57
ENG-train-1900,0.86
ENG-train-1901,0.33
ENG-train-1902,1.00
ENG-train-1903,0.09
ENG-train-1904,0.10
ENG-train-1905,0.67
ENG-train-1906,0.40
ENG-train-1907,0.25
ENG-train-1908,0.44
ENG-train-1909,0.33
ENG-train-1910,0.40
ENG-train-1911,0.00
ENG-train-1912,0.18
ENG-train-1913,0.46
ENG-train-1914,0.29
ENG-train-1915,0.40
ENG-train-1916,0.40
ENG-train-1917,0.00
ENG-train-1918,0.00
ENG-train-1919,0.38
ENG-train-1920,0.53
ENG-train-1921,0.40
ENG-train-1922,0.50
ENG-train-1923,0.14
ENG-train-1924,0.86
ENG-train-1925,0.33
ENG-train-1926,0.00
ENG-train-1927,0.29
ENG-train-1928,0.35
ENG-train-1929,0.00
ENG-train-1930,0.60
ENG-train-1931,0.00
ENG-train-1932,0.00
ENG-train-1933,1.00
ENG-train-1934,1.00
ENG-train-1935,0.50
ENG-train-1936,0.00
ENG-train-1937,0.15
ENG-train-1938,0.33
ENG-train-1939,0.14
ENG-train-1940,0.22
ENG-train-1941,0.09
ENG-train-1942,0.00
ENG-train-1943,0.10
ENG-train-1944,0.67
ENG-train-1945,0.40
ENG-train-1946,0.47
ENG-train-1947,0.00
ENG-train-1948,0.75
ENG-train-1949,0.86
ENG-train-1950,1.00
ENG-train-1951,0.50
ENG-train-1952,0.44
ENG-train-1953,0.00
ENG-train-1954,0.00
ENG-train-1955,0.80
ENG-train-1956,0.22
ENG-train-1957,1.00
ENG-train-1958,0.80
ENG-train-1959,0.00
ENG-train-1960,0.67
ENG-train-1961,0.22
ENG-train-1962,0.20
ENG-train-1963,0.33
ENG-train-1964,0.00
ENG-train-1965,0.43
ENG-train-1966,0.29
ENG-train-1967,0.25
ENG-train-1968,0.33
ENG-train-1969,0.00
ENG-train-1970,0.77
ENG-train-1971,0.67
ENG-train-1972,0.20
ENG-train-1973,0.44
ENG-train-1974,0.29
ENG-train-1975,0.17
ENG-train-1976,0.17
ENG-train-1977,0.00
ENG-train-1978,0.80
ENG-train-1979,0.15
ENG-train-1980,0.22
ENG-train-1981,0.00
ENG-train-1982,0.50
ENG-train-1983,0.00
ENG-train-1984,0.38
ENG-train-1985,0.18
ENG-train-1986,0.00
ENG-train-1987,0.40
ENG-train-1988,0.38
ENG-train-1989,0.00
ENG-train-1990,0.20
ENG-train-1991,0.80
ENG-train-1992,0.89
ENG-train-1993,0.67
ENG-train-1994,0.50
ENG-train-1995,0.20
ENG-train-1996,1.00
ENG-train-1997,0.12
ENG-train-1998,0.00
ENG-train-1999,0.40
ENG-train-2000,0.78
ENG-train-2001,0.17
ENG-train-2002,0.00
ENG-train-2003,0.00
ENG-train-2004,0.33
ENG-train-2005,0.35
ENG-train-2006,0.40
ENG-train-2007,0.14
ENG-train-2008,0.67
ENG-train-2009,0.62
ENG-train-2010,0.40
ENG-train-2011,0.25
ENG-train-2012,0.25
ENG-train-2013,0.11
ENG-train-2014,0.00
ENG-train-2015,0.25
ENG-train-2016,1.00
ENG-train-2017,0.10
ENG-train-2018,0.80
ENG-train-2019,0.25
ENG-train-2020,0.00
ENG-train-2021,0.00
ENG-train-2022,0.12
ENG-train-2023,0.46
ENG-train-2024,0.00
ENG-train-2025,0.57
ENG-train-2026,0.00
ENG-train-2027,0.82
ENG-train-2028,0.27
ENG-train-2029,0.86
ENG-train-2030,0.38
ENG-train-2031,0.40
ENG-train-2032,0.25
ENG-train-2033,0.00
ENG-train-2034,0.14
ENG-train-2035,0.29
ENG-train-2036,0.20
ENG-train-2037,0.57
ENG-train-2038,0.22
ENG-train-2039,0.24
ENG-train-2040,0.00
ENG-train-2041,0.22
ENG-train-2042,0.92
ENG-train-2043,0.75
ENG-train-2044,0.00
ENG-train-2045,0.33
ENG-train-2046,0.13
ENG-train-2047,0.18
ENG-train-2048,1.00
ENG-train-2049,0.22
ENG-train-2050,0.00
ENG-train-2051,0.77
ENG-train-2052,0.67
ENG-train-2053,0.25
ENG-train-2054,0.33
ENG-train-2055,0.17
ENG-train-2056,0.17
ENG-train-2057,0.12
ENG-train-2058,0.60
ENG-train-2059,0.12
ENG-train-2060,0.32
ENG-train-2061,0.00
ENG-train-2062,0.67
ENG-train-2063,0.00
ENG-train-2064,0.00
ENG-train-2065,0.00
ENG-train-2066,0.50
ENG-train-2067,1.00
ENG-train-2068,0.60
ENG-train-2069,0.17
ENG-train-2070,0.57
ENG-train-2071,0.25
ENG-train-2072,0.43
ENG-train-2073,0.00
ENG-train-2074,0.86
ENG-train-2075,0.18
ENG-train-2076,0.86
ENG-train-2077,0.00
ENG-train-2078,0.33
ENG-train-2079,0.31
ENG-train-2080,0.25
ENG-train-2081,0.22
ENG-train-2082,0.33
ENG-train-2083,0.00
ENG-train-2084,0.10
ENG-train-2085,0.46
ENG-train-2086,0.67
ENG-train-2087,0.44
ENG-train-2088,0.00
ENG-train-2089,0.13
ENG-train-2090,0.40
ENG-train-2091,0.00
ENG-train-2092,0.50
ENG-train-2093,0.22
ENG-train-2094,0.11
ENG-train-2095,1.00
ENG-train-2096,0.40
ENG-train-2097,0.20
ENG-train-2098,0.67
ENG-train-2099,0.15
ENG-train-2100,0.00
ENG-train-2101,0.20
ENG-train-2102,0.15
ENG-train-2103,0.44
ENG-train-2104,0.00
ENG-train-2105,0.00
ENG-train-2106,0.50
ENG-train-2107,0.44
ENG-train-2108,0.00
ENG-train-2109,0.67
ENG-train-2110,0.67
ENG-train-2111,0.29
ENG-train-2112,0.38
ENG-train-2113,0.89
ENG-train-2114,0.00
ENG-train-2115,0.44
ENG-train-2116,0.20
ENG-train-2117,0.40
ENG-train-2118,0.00
ENG-train-2119,0.13
ENG-train-2120,0.73
ENG-train-2121,0.29
ENG-train-2122,0.00
ENG-train-2123,0.33
ENG-train-2124,0.00
ENG-train-2125,0.50
ENG-train-2126,0.50
ENG-train-2127,0.60
ENG-train-2128,0.29
ENG-train-2129,0.18
ENG-train-2130,0.00
ENG-train-2131,0.11
ENG-train-2132,0.40
ENG-train-2133,0.40
ENG-train-2134,0.29
ENG-train-2135,0.00
ENG-train-2136,0.00
ENG-train-2137,0.35
ENG-train-2138,0.12
ENG-train-2139,0.33
ENG-train-2140,0.00
ENG-train-2141,0.33
ENG-train-2142,0.12
ENG-train-2143,0.43
ENG-train-2144,0.00
ENG-train-2145,0.09
ENG-train-2146,0.12
ENG-train-2147,0.13
ENG-train-2148,0.29
ENG-train-2149,0.17
ENG-train-2150,0.29
